id,key,value,type
349879421,highway,residential,regular
349879421,name,白锦北街 Baijin North Street ,regular
349879421,en,Baijin North Street ,name
349879421,zh,白锦北街,name
349879422,bridge,yes,regular
349879422,highway,tertiary,regular
349879422,layer,1,regular
349879422,name,人民西路 Renmin West Road,regular
349879422,en,Renmin West Road,name
349879422,zh,人民西路,name
349879424,highway,primary,regular
349879424,name,西大街南段 West Street (South),regular
349879424,en,West Street (South),name
349879424,zh,西大街南段,name
349879424,ref,G210,regular
349879429,highway,primary,regular
349879429,name,万寿南街 Wanshou Street South,regular
349879429,en,Wanshou Street South,name
349879429,zh,万寿南街,name
349879429,ref,G210,regular
349879432,highway,secondary,regular
349879432,name,长征路,regular
349879432,en,Changzheng Road,name
349879435,highway,secondary,regular
349879435,name,长征路,regular
349879435,en,Changzheng Road,name
349879435,oneway,yes,regular
349879435,ref,X002,regular
349879438,highway,secondary,regular
349879438,oneway,yes,regular
349879438,ref,X002,regular
349879441,highway,residential,regular
349879441,name,长征路,regular
349879441,en,Changzheng Road,name
349879443,highway,secondary,regular
349879443,ref,X002,regular
349879445,highway,secondary,regular
349879445,oneway,yes,regular
349879445,ref,X002,regular
349879446,highway,residential,regular
349879447,highway,secondary,regular
349879447,oneway,yes,regular
349879447,ref,X002,regular
349879449,bridge,yes,regular
349879449,highway,secondary,regular
349879449,name,龙山大桥,regular
349879449,en,Longshan Bridge,name
349879449,oneway,yes,regular
349879449,ref,X002,regular
349879452,highway,secondary,regular
349879452,oneway,yes,regular
349879452,ref,X002,regular
349879455,bridge,yes,regular
349879455,highway,secondary,regular
349879455,name,龙山大道,regular
349879455,en,Longshan Bridge,name
349879455,oneway,yes,regular
349879455,ref,X002,regular
349879458,highway,residential,regular
349882768,highway,primary,regular
349882768,name,和平大道,regular
349882768,en,Heping Avenue,name
349882768,zh,和平大道,name
349882768,oneway,yes,regular
349882769,highway,residential,regular
349882770,highway,residential,regular
349882771,highway,residential,regular
349882772,amenity,clinic,regular
349882772,building,yes,regular
349882772,name,谢家社区卫生室,regular
349882773,highway,residential,regular
349882773,source,bing,regular
349882774,highway,primary,regular
349882774,name,和平大道,regular
349882774,en,Heping Boulevard,name
349882774,oneway,yes,regular
349882775,highway,primary,regular
349882775,name,和平大道,regular
349882775,en,Heping Avenue,name
349882775,zh,和平大道,name
349882775,oneway,yes,regular
350037653,highway,residential,regular
350037655,highway,residential,regular
351050821,highway,residential,regular
351050822,highway,residential,regular
351050823,highway,residential,regular
351050824,highway,residential,regular
351050825,highway,residential,regular
351059091,amenity,school,regular
351059091,name,遵义县三合镇中学,regular
351059091,en,Zunyi Sanhe Middle School,name
351059092,building,school,regular
351059093,building,school,regular
351059094,highway,residential,regular
351059095,highway,residential,regular
351059096,highway,residential,regular
351059097,highway,residential,regular
351059098,highway,residential,regular
351059099,amenity,marketplace,regular
351059099,building,yes,regular
351059100,amenity,parking,regular
351059101,amenity,clinic,regular
351059101,building,yes,regular
351059101,name,太君骨科诊所,regular
351059102,amenity,kindergarten,regular
351059102,name,三合镇中心幼儿园,regular
351059103,building,commercial,regular
351059104,building,commercial,regular
351059105,building,commercial,regular
351059106,building,school,regular
351059107,amenity,school,regular
351059107,name,遵义县三合小学,regular
351059107,en,Zunyi Sanhe Primary School,name
351059108,building,school,regular
351059109,building,school,regular
351059110,building,hospital,regular
351059110,name,三合镇卫生院,regular
351059111,building,commercial,regular
351059734,building,yes,regular
351059734,name,遵义县三合镇政府,regular
351059734,office,government,regular
351059735,highway,residential,regular
351310319,building,yes,regular
351310319,name,三合镇 人口和计划生育 妇幼保健站,regular
351310319,office,government,regular
351310321,building,school,regular
351310323,building,school,regular
351310325,building,school,regular
351310327,building,school,regular
351310329,building,school,regular
351310331,building,yes,regular
351310331,name,三合镇 供电营业所,regular
351310331,office,government,regular
351310936,highway,tertiary,regular
351310936,name,合心北路,regular
351310936,en,Hexin Road North,name
351310936,source,bing,regular
351310937,highway,residential,regular
351310937,source,bing,regular
351310938,highway,residential,regular
351310938,layer,-1,regular
351310938,source,bing,regular
351310938,tunnel,yes,regular
351551885,highway,residential,regular
351555672,waterway,river,regular
351555673,bridge,yes,regular
351555673,highway,residential,regular
351555674,highway,residential,regular
351555675,highway,residential,regular
351555676,highway,residential,regular
351555677,highway,residential,regular
351555678,amenity,school,regular
351555678,name,苟江镇双河小学,regular
351555678,en,Goujiang Shuanghe Primary School,name
351859081,highway,residential,regular
351859082,highway,residential,regular
351859083,bridge,yes,regular
351859083,highway,residential,regular
351859084,highway,residential,regular
351859085,bridge,yes,regular
351859085,highway,residential,regular
351859086,highway,residential,regular
351859087,amenity,school,regular
351859087,name,遵义县苟江镇中学,regular
351859087,en,Zunyi Goujiang Middle School,name
351859088,building,school,regular
351859089,building,school,regular
351859090,building,school,regular
351859091,building,yes,regular
351859091,name,贵州苟江开发区管理委员会,regular
351859091,office,government,regular
351859092,highway,residential,regular
351859093,highway,residential,regular
351860624,building,yes,regular
351860624,name,遵义市遵义县 苟江镇政府,regular
351860624,office,government,regular
351860625,landuse,grass,regular
351860626,landuse,grass,regular
351860627,highway,residential,regular
351860628,highway,footway,regular
351862414,building,yes,regular
351862414,name,遵义县司法局 苟江镇司法所,regular
351862414,office,government,regular
351862415,highway,residential,regular
351862416,amenity,bus_station,regular
351862416,building,yes,regular
351862416,name,遵义县苟江客运站,regular
351862417,highway,residential,regular
351862417,name,政府路,regular
351862417,en,Zhengfu Road,name
351862418,highway,residential,regular
351862419,highway,residential,regular
351862420,building,yes,regular
351862420,name,遵义县苟江镇人民代表大会,regular
351862420,office,government,regular
351862421,building,yes,regular
351862421,name,遵义县国土局 苟江镇国土所,regular
351862421,office,government,regular
351865667,building,yes,regular
351865667,name,苟江镇财政所,regular
351865667,office,government,regular
351865668,building,hospital,regular
351865668,name,遵义县苟江镇卫生院,regular
351865669,building,yes,regular
351865669,name,苟江镇 人口和计划生育 妇幼保健站,regular
351865669,office,government,regular
351865670,building,residential,regular
351865671,landuse,residential,regular
351865672,amenity,police,regular
351865672,building,yes,regular
351865672,name,遵义县苟江派出所,regular
351865673,building,yes,regular
351865673,name,中国电信 苟江镇营业厅,regular
351865673,en,China Telecom,name
351865673,office,telecommunication,regular
351865674,amenity,school,regular
351865674,name,遵义县苟江镇中心学校,regular
351867501,highway,residential,regular
351867502,highway,residential,regular
351867503,highway,residential,regular
351867504,amenity,school,regular
351867504,name,南衙明友小学,regular
351869225,highway,residential,regular
351869226,amenity,school,regular
351869226,name,南白镇和平学校,regular
351869226,en,Nanbai Heping School,name
351869227,building,yes,regular
351869227,office,company,regular
351869228,building,yes,regular
351869228,office,company,regular
351869229,bridge,yes,regular
351869229,highway,footway,regular
351869230,building,yes,regular
351869230,name,鑫泰公益事业服务公司,regular
351869230,office,company,regular
351869231,highway,residential,regular
351880268,building,yes,regular
351880268,name,贵州恒鑫硕泰置业有限公司,regular
351880268,office,company,regular
351880271,landuse,industrial,regular
351880271,name,遵义贵三红食品公司,regular
351880273,highway,residential,regular
351880275,waterway,ditch,regular
351880278,highway,residential,regular
351880280,highway,residential,regular
351880282,highway,residential,regular
351880285,highway,residential,regular
351880287,highway,residential,regular
351880289,bridge,yes,regular
351880289,highway,residential,regular
351880291,highway,residential,regular
351880293,highway,residential,regular
351880296,building,yes,regular
351880296,name,遵义县三岔镇 红星村村民委员会,regular
351880296,office,government,regular
351880298,highway,residential,regular
351881604,highway,tertiary,regular
351881604,ref,X309,regular
351881605,highway,residential,regular
351881606,highway,tertiary,regular
351881606,name,X309,regular
351888140,amenity,school,regular
351888140,name,龙坪镇小学,regular
351888141,building,school,regular
351888142,building,school,regular
351888143,building,yes,regular
351888144,highway,residential,regular
351888145,landuse,commercial,regular
351888145,name,遵义烟草科技园,regular
351888146,highway,residential,regular
351888147,highway,residential,regular
351888148,highway,residential,regular
351888149,highway,residential,regular
351888150,name,烂碑堰水库,regular
351888150,natural,water,regular
351888150,water,reservoir,regular
351888151,highway,residential,regular
351888152,bridge,yes,regular
351888152,highway,residential,regular
351888153,highway,residential,regular
351888154,highway,residential,regular
351888155,highway,residential,regular
351889588,amenity,bus_station,regular
351889588,building,yes,regular
351889588,name,三岔镇客运站,regular
351889589,highway,residential,regular
351889591,highway,residential,regular
351889592,highway,residential,regular
351889593,highway,residential,regular
351889594,highway,residential,regular
351889918,building,hospital,regular
351889918,name,三岔镇卫生院,regular
351895864,highway,residential,regular
351895865,highway,residential,regular
351895866,amenity,school,regular
351895866,name,遵义县三岔小学,regular
351895866,en,Zunyi Sancha Primary School,name
351897706,building,yes,regular
351897706,name,中国南方电网 三岔营业厅,regular
351897706,en,China Southern Power Grid,name
351897706,office,company,regular
351897706,substation,industrial,regular
351897707,building,yes,regular
351897707,name,遵义市遵义县 三岔镇政府,regular
351897707,office,government,regular
351897708,landuse,grass,regular
351897709,highway,footway,regular
351897710,highway,footway,regular
351897711,amenity,school,regular
351897711,name,遵义县三岔中学,regular
351897711,en,Zunyi Sancha Middle School,name
351897712,building,school,regular
351897713,building,school,regular
351897714,building,school,regular
351897715,building,school,regular
351897716,building,school,regular
351897717,building,school,regular
351897718,building,school,regular
351897719,building,school,regular
351897720,leisure,pitch,regular
351897721,leisure,pitch,regular
